id,age,salary,department_id,score,years_experience
3252,55,273731,6,22.46,0
3253,53,67587,20,99.92,30
3254,18,51793,10,6.94,1
3255,34,200647,2,69.71,3
3256,47,72765,14,1.79,7
3257,31,259605,15,78.8,7
3258,49,51480,14,97.89,24
3259,48,118039,5,26.2,24
3260,39,137889,15,91.33,5
3261,38,170640,17,0.29,16
3262,48,125491,3,78.34,16
3263,36,62209,4,6.25,10
3264,58,73445,4,91.13,19
3265,21,60821,5,50.44,0
3266,23,185469,7,88.82,0
3267,18,1048786,10,36.07,0
3268,42,58455,18,42.78,15
3269,23,105369,5,57.79,1
3270,43,53332,19,77.03,14
3271,25,73435,5,68.17,1
3272,46,118236,8,12.55,0
3273,37,53929,15,40.32,12
3274,52,63932,12,26.82,18
3275,40,1449165,1,74.09,7
3276,28,120616,18,79.01,2
3277,32,68793,16,11.13,3
3278,44,103322,19,46.99,13
3279,22,67085,3,4.72,0
3280,25,98661,11,14.79,2
3281,36,4563901,6,93.1,0
3282,40,105172,14,49.61,5
3283,32,51144,7,94.45,9
3284,32,91278,12,49.08,6
3285,31,518095,19,80.36,7
3286,50,89651,16,64.13,11
3287,22,226186,1,35.54,1
3288,19,56286,14,79.51,0
3289,48,64099,10,54.79,4
3290,25,60954,5,84.63,2
3291,27,325569,10,69.16,5
3292,31,391998,16,22.27,2
3293,42,109609,17,68.58,11
3294,34,51478,13,64.67,12
3295,40,66392,19,89.26,18
3296,42,303251,17,2.5,1
3297,36,126817,13,17.51,9
3298,24,121917,13,31.84,2
3299,27,101900,5,98.53,4
3300,20,467050,14,72.94,1
3301,32,125003,6,23.5,3
3302,26,79731,1,18.35,1
3303,44,78015,19,50.18,1
3304,25,115288,16,64.73,1
3305,34,725642,14,90.89,3
3306,37,57969,15,6.33,4
3307,37,105668,20,42.81,9
3308,53,275305,4,8.37,2
3309,40,104638,2,36.85,18
3310,28,78559,1,78.83,4
3311,37,1144515,4,50.46,3
3312,51,54403,8,71.84,1
3313,43,58674,18,35.25,18
3314,45,1014331,10,15.92,20
3315,32,57329,15,89.23,10
3316,18,73344,20,32.48,1
3317,43,166674,13,20.07,12
3318,33,85227,7,74.36,2
3319,41,72957,5,71.79,12
3320,37,53426,9,46.23,2
3321,31,91169,17,63.56,4
3322,44,147227,2,51.7,20
3323,37,83606,8,72.82,9
3324,27,80309,18,58.2,4
3325,26,107258,15,65.21,2
3326,36,50686,16,38.76,11
3327,45,346564,10,41.22,9
3328,45,83768,11,33.33,15
3329,29,104903,5,81.89,7
3330,40,87190,15,41.46,3
3331,26,129707,4,96.23,4
3332,42,265839,2,34.3,11
3333,48,77704,18,74.54,11
3334,41,573596,12,17.21,0
3335,20,172299,13,84.47,0
3336,36,149066,19,55.72,8
3337,31,76058,5,12.21,6
3338,37,123465,12,7.23,2
3339,35,66388,7,33.74,10
3340,36,469158,4,6.16,0
3341,28,67647,10,88.69,1
3342,26,85292,19,5.93,4
3343,43,124022,20,77.58,16
3344,44,229019,4,5.5,11
3345,45,23896429,9,30.87,8
3346,41,155018,20,12.66,3
3347,53,60940,14,61.65,28
3348,58,80143,11,70.57,22
3349,32,208705,15,70.05,8
3350,29,71368,1,38.95,0
3351,40,104460,5,40.42,3
3352,26,87978,14,73.12,0
3353,18,90455,2,82.0,0
3354,18,59241,14,92.11,1
3355,23,76693,13,38.29,0
3356,46,71260,15,26.92,16
3357,39,119979,12,98.15,10
3358,51,66346,1,67.66,4
3359,54,59622,15,56.55,23
3360,30,100699,19,23.75,0
3361,47,66681,10,87.31,15
3362,47,199958,4,37.57,3
3363,44,61680,1,88.66,6
3364,43,172654,17,50.66,4
3365,32,70857,2,17.04,5
3366,41,420550,7,30.73,3
3367,22,3038237,8,11.74,0
3368,21,57616,5,73.72,1
3369,31,57852,15,74.45,3
3370,31,153792,2,2.65,2
3371,30,224738,5,45.25,0
3372,47,272404,10,84.99,5
3373,34,113735,2,94.7,0
3374,40,50186,16,93.72,16
3375,26,52670,7,26.29,4
3376,32,50049,6,38.6,3
3377,40,71241,14,12.88,1
3378,30,342487,18,58.79,1
3379,45,57567,16,94.75,3
3380,35,56870,12,33.38,2
3381,42,212470,8,32.52,0
3382,37,52654,10,27.23,10
3383,42,137503,9,83.46,5
3384,38,190822,2,30.9,4
3385,35,74119,14,49.46,0
3386,43,99792,13,68.62,9
3387,43,1018237,3,81.51,7
3388,48,546029,3,32.31,24
3389,28,78012,20,99.11,6
3390,42,145786,9,71.44,17
3391,33,61674,7,63.92,4
3392,44,201374,13,25.92,13
3393,36,109812,16,52.98,3
3394,35,65431,14,37.46,1
3395,21,143944,12,4.04,0
3396,38,80516,11,20.66,16
3397,31,143135,11,27.56,0
3398,18,52613,10,16.29,1
3399,41,57297,9,74.5,3
3400,51,117106,1,58.3,2
3401,34,213592,16,83.67,4
3402,40,187351,6,92.67,13
3403,41,57882,14,84.32,14
3404,31,114130,8,38.15,1
3405,39,822508,16,75.88,6
3406,33,200202,14,60.47,7
3407,18,58534,14,74.93,1
3408,35,364809,20,23.99,7
3409,30,332178,13,0.67,4
3410,46,391336,14,70.6,15
3411,27,122976,19,92.9,5
3412,44,449726,5,5.38,0
3413,53,63944,1,79.38,19
3414,42,3703088,6,82.42,11
3415,36,151293,7,56.12,2
3416,32,1471531,14,0.61,10
3417,27,77740,4,23.44,1
3418,49,182830,8,77.63,8
3419,38,60220,9,55.87,3
3420,28,224155,19,7.6,1
3421,56,63138,11,3.42,19
3422,30,84200,9,92.17,0
3423,26,77135,6,1.29,0
3424,41,86326,11,34.01,6
3425,18,190236,3,52.04,0
3426,41,69706,20,1.92,10
3427,33,53307,12,65.07,8
3428,35,253485,9,79.23,5
3429,54,57655,2,99.72,15
3430,30,1011472,2,54.25,8
3431,27,102049,14,67.47,5
3432,40,55230,8,86.24,12
3433,31,235870,15,37.96,7
3434,35,235893,1,52.3,12
3435,58,91979,8,81.13,20
3436,39,86604,18,95.11,10
3437,37,56309,1,43.93,0
3438,49,83223,11,32.77,24
3439,18,91306,11,12.75,0
3440,40,122379,11,71.23,4
3441,39,183935,11,12.84,6
3442,22,1332251,7,4.75,1
3443,48,99051,7,86.24,6
3444,48,124884,15,23.21,20
3445,44,68898,14,50.0,17
3446,38,178810,6,95.7,9
3447,41,135995,8,38.83,0
3448,33,64358,5,99.67,5
3449,34,197383,12,38.0,3
3450,26,52901,19,49.05,4
3451,31,117456,12,24.7,7
3452,39,100525,13,44.8,9
3453,43,110672,9,90.23,1
3454,23,53183,15,51.32,0
3455,37,118756,14,60.15,6
3456,39,190785,13,64.12,10
3457,40,133320,12,51.89,8
3458,20,65002,2,36.03,1
3459,42,67073,1,76.73,13
3460,38,77741,10,37.09,0
3461,48,126881,10,38.69,17
3462,50,415750,20,47.88,3
3463,41,1933383,9,88.54,19
3464,47,58802,5,45.26,7
3465,41,119007,17,28.0,13
3466,39,220512,18,31.3,0
3467,20,578161,5,81.49,0
3468,34,160333,7,82.23,11
3469,26,530725,3,9.16,0
3470,43,70244,20,48.54,16
3471,51,124311,13,69.32,9
3472,23,160883,12,86.19,0
3473,27,67233,13,36.27,5
3474,30,69673,16,11.92,3
3475,54,62851,8,73.16,31
3476,19,51092,8,72.96,1
3477,28,125716,13,89.17,5
3478,36,110706,19,62.57,10
3479,26,546747,20,44.01,4
3480,43,57762,11,74.38,2
3481,38,63106,13,6.63,2
3482,18,68652,6,36.51,1
3483,27,258634,7,34.27,1
3484,28,76727,18,30.53,1
3485,29,112432,1,11.23,7
3486,32,1884754,10,13.03,10
3487,46,66521,16,86.57,17
3488,35,116449,7,41.01,12
3489,46,106906,9,83.15,13
3490,27,80697,14,21.44,4
3491,33,59513,19,2.92,6
3492,27,54844,4,22.73,5
3493,47,69691,7,49.75,0
3494,28,113301,16,68.96,3
3495,39,59745,11,66.73,14
3496,24,83631,11,74.03,0
3497,37,70129,6,10.58,12
3498,24,511352,19,21.01,2
3499,49,70921,20,75.29,24
3500,31,161841,3,75.76,1
3501,18,104446,3,6.05,0
3502,29,119030,13,96.42,0
3503,22,414010,13,5.88,0
3504,39,65739,12,93.43,15
3505,18,189285,20,13.88,0
3506,23,531566,12,97.5,0
3507,34,210300,9,38.19,7
3508,42,56561,9,52.62,2
3509,18,54052,13,36.55,1
3510,23,84121,15,6.65,0
3511,18,77753,7,59.5,0
3512,35,85604,19,73.33,9
3513,37,282426,1,32.68,0
3514,18,408609,8,45.19,0
3515,28,230357,17,85.15,4
3516,38,70108,10,85.71,9
3517,18,106375,20,23.41,1
3518,32,133241,16,72.28,0
3519,38,2019876,5,34.28,11
3520,37,107625,5,82.43,13
3521,22,75844,7,39.2,0
3522,36,70832,11,55.35,1
3523,30,72247,1,94.68,7
3524,37,71169,13,35.72,4
3525,21,75648,20,49.86,0
3526,30,64913,13,58.07,7
3527,38,80884,8,64.32,0
3528,31,448488,14,65.75,4
3529,39,98463,19,94.61,4
3530,42,54881,11,27.94,13
3531,28,77746,8,0.02,0
3532,30,202736,14,43.2,0
3533,53,62149,11,5.82,0
3534,31,52453,1,52.25,4
3535,31,578431,6,23.81,0
3536,54,71324,18,49.24,18
3537,44,115469,18,70.86,22
3538,47,77069,8,94.88,25
3539,46,71167,5,59.74,9
3540,50,186788,7,46.73,2
3541,22,1325538,12,28.75,1
3542,28,370345,11,90.68,1
3543,34,57404,3,29.29,6
3544,42,60434,17,98.46,5
3545,29,350292,16,26.76,1
3546,22,61533,15,64.86,1
3547,26,50510,15,67.42,1
3548,35,51006,5,90.99,8
3549,42,59803,11,93.8,14
3550,36,72561,8,13.56,4
3551,26,186354,5,51.69,1
3552,43,119641,3,99.81,7
3553,18,139082,19,45.13,0
3554,19,64595,2,73.34,1
3555,50,51262,14,9.12,21
3556,59,55773,1,10.22,28
3557,42,79694,4,75.47,4
3558,39,117333,1,82.38,7
3559,48,59840,7,89.21,22
3560,26,469648,1,62.85,0
3561,25,544819,3,47.8,2
3562,39,64561,4,34.85,4
3563,30,91316,10,63.67,6
3564,40,168368,20,35.63,6
3565,40,56835,14,3.59,7
3566,26,71901,13,5.17,4
3567,33,94357,2,11.61,2
3568,38,84716,12,83.07,2
3569,21,133458,10,40.83,1
3570,27,124251,20,97.51,4
3571,26,51291,11,5.76,4
3572,35,59940,14,26.77,7
3573,25,86276,19,56.46,0
3574,29,92781,7,22.92,6
3575,49,105531,2,24.18,19
3576,31,77213,13,36.34,1
3577,40,50765,17,11.33,9
3578,36,79198,14,34.64,9
3579,38,356708,5,60.59,13
3580,24,101242,16,79.68,2
3581,25,65021,12,43.43,2
3582,30,65049,19,63.23,0
3583,28,59116,12,71.44,6
3584,36,123540,14,82.94,12
3585,49,95756,4,14.7,16
3586,43,76634,8,92.66,16
3587,36,52723,7,71.56,14
3588,30,83071,5,78.52,3
3589,25,144252,18,68.94,1
3590,44,184417,9,98.56,6
3591,34,159702,15,73.6,4
3592,34,127306,9,9.56,9
3593,45,51344,19,31.29,19
3594,24,73996,2,32.81,2
3595,32,433271,14,16.81,8
3596,43,63828,6,26.96,1
3597,18,549206,15,27.19,1
3598,28,53917,20,28.32,4
3599,38,59006,6,51.97,3
3600,43,120215,3,13.92,14
3601,18,109407,7,85.97,1
3602,22,74235,15,53.94,0
3603,41,202720,14,39.18,13
3604,28,80774,3,69.84,5
3605,53,208216,12,65.84,18
3606,39,61788,1,50.73,14
3607,52,60791,9,61.73,25
3608,47,73760,13,89.92,3
3609,18,105993,3,70.99,1
3610,47,195202,20,93.78,0
3611,29,143650,3,55.41,2
3612,29,152742,13,75.62,4
3613,43,55322,6,70.39,19
3614,32,63681,13,79.02,5
3615,32,60818,19,38.76,2
3616,34,1374669,5,40.16,10
3617,40,883400,7,77.1,11
3618,22,82666,15,33.11,1
3619,49,51695,17,33.84,26
3620,32,286086,14,61.6,0
3621,32,248680,19,85.41,1
3622,24,59491,4,16.98,2
3623,51,122513,13,30.1,10
3624,19,68185,19,81.56,1
3625,25,53967,5,67.01,2
3626,30,129807,5,74.25,7
3627,45,51932,14,80.91,6
3628,23,118592,1,38.42,0
3629,46,80723,5,84.14,19
3630,21,56267,3,76.58,1
3631,34,74706,3,4.26,1
3632,32,303308,19,10.99,8
3633,36,56875,7,43.24,1
3634,31,66785,1,82.78,0
3635,24,58661,20,28.5,2
3636,41,132357,14,18.81,19
3637,20,85812,13,14.51,0
3638,24,69494,18,89.09,2
3639,34,61595,14,28.84,0
3640,32,96629,16,20.97,10
3641,26,108733,11,56.79,2
3642,33,61793,19,3.66,4
3643,39,84673,1,54.05,11
3644,44,68824,12,53.66,18
3645,38,53823,14,12.64,15
3646,36,340056,9,18.84,5
3647,23,67526,3,68.54,0
3648,33,111469,17,9.65,2
3649,32,175368,15,34.99,1
3650,41,52717,13,59.91,14
3651,46,298566,14,90.19,2
3652,51,58480,6,30.19,3
3653,38,71732,8,30.83,7
3654,35,397058,4,1.22,12
3655,29,94122,16,10.1,6
3656,33,114999,3,57.67,0
3657,52,79434,13,2.16,24
3658,49,51857,12,43.26,5
3659,32,90801,2,55.82,3
3660,33,66917,15,98.49,2
3661,20,60737,13,46.02,1
3662,50,98361,9,35.1,14
3663,31,53165,19,62.86,9
3664,35,149657,6,38.08,0
3665,38,54654,16,64.96,9
3666,39,96973,12,33.86,2
3667,31,58308,3,14.48,4
3668,18,84526,4,22.8,0
3669,46,80384,20,12.86,16
3670,38,98164,18,52.89,14
3671,24,95732,20,44.81,2
3672,36,52405,11,78.67,13
3673,39,144690,15,54.06,5
3674,25,76018,6,59.2,1
3675,30,51628,3,18.05,3
3676,37,327056,2,48.54,13
3677,38,55611,15,61.07,14
3678,18,89543,18,38.81,1
3679,23,108755,19,0.79,1
3680,19,55465,3,94.25,0
3681,19,65341,5,58.97,0
3682,34,88597,12,20.41,6
3683,18,53644,3,50.41,0
3684,26,173552,11,57.37,0
3685,28,131549,16,41.41,2
3686,18,51617,16,25.6,1
3687,26,97877,4,15.82,3
3688,31,77551,8,49.5,6
3689,32,138459,2,87.4,7
3690,48,123435,12,55.97,13
3691,23,110032,5,3.17,1
3692,43,56577,1,34.06,18
3693,36,108626,13,38.89,9
3694,51,55683,9,24.94,11
3695,26,69739,3,35.18,2
3696,49,74007,6,53.69,4
3697,18,179760,16,33.73,1
3698,44,59657,3,20.81,21
3699,24,79773,16,43.38,1
3700,31,187433,8,60.57,1
3701,38,4321171,20,85.84,6
3702,37,105066,7,4.33,2
3703,44,62477,19,36.81,1
3704,35,164415,6,76.66,7
3705,25,84072,1,83.51,0
3706,39,821425,1,29.83,3
3707,57,85843,4,65.81,3
3708,26,126855,19,17.4,0
3709,33,171345,20,45.9,11
3710,36,69711,17,14.0,1
3711,53,98771,2,22.81,25
3712,41,88017,10,53.4,4
3713,59,185481,7,88.76,4
3714,23,312581,11,67.74,0
3715,50,54977,8,43.17,11
3716,23,55611,11,47.43,1
3717,36,60535,6,44.59,6
3718,43,88535,6,95.09,3
3719,36,75443,6,43.44,3
3720,34,50818,9,0.84,12
3721,18,71235,10,52.77,1
3722,27,60078,1,17.65,3
3723,41,87327,16,73.67,2
3724,30,60457,10,28.25,3
3725,55,145820,11,1.97,24
3726,33,111181,19,74.46,5
3727,43,230634,5,84.45,5
3728,26,170042,19,45.13,2
3729,42,87988,20,30.02,20
3730,44,67099,16,24.32,4
3731,47,86583,17,71.57,15
3732,33,3850838,14,60.95,0
3733,28,54733,1,69.44,6
3734,49,101356,6,8.06,11
3735,34,93471,1,93.21,6
3736,48,189511,4,64.72,21
3737,33,59146,11,8.97,0
3738,43,97403,8,87.69,5
3739,33,111101,13,45.04,7
3740,45,129499,2,9.22,1
3741,57,352763,4,23.99,28
3742,48,62705,12,52.33,12
3743,61,65311,8,39.4,3
3744,24,135242,10,20.61,2
3745,31,308658,9,29.58,2
3746,32,52861,5,31.3,0
3747,41,1017579,7,82.63,2
3748,35,206507,16,9.65,10
3749,43,114253,5,92.27,1
3750,38,97944,20,34.24,10
3751,44,103666,17,37.86,17
3752,34,1173399,14,76.92,2
3753,38,51029,8,89.94,2
3754,44,236946,7,28.43,0
3755,35,230739,17,19.15,4
3756,38,59710,9,50.03,3
3757,43,178285,6,2.83,12
3758,43,89502,8,33.73,17
3759,33,65428,14,86.93,4
3760,47,96203,7,77.98,22
3761,37,63175,14,73.21,10
3762,18,64103,16,65.01,1
3763,39,76151,6,48.77,12
3764,37,297382,18,98.18,10
3765,33,712326,1,20.58,3
3766,43,718596,8,43.9,5
3767,43,122584,4,39.52,4
3768,47,85783,6,83.84,15
3769,46,51497,1,24.09,2
3770,24,66517,9,77.19,1
3771,27,68612,8,87.73,0
3772,26,204619,4,36.01,1
3773,39,51564,16,83.94,5
3774,32,57950,19,23.24,3
3775,36,439578,16,24.37,0
3776,53,69452,16,79.48,15
3777,41,137178,14,23.56,2
3778,29,272331,16,88.37,5
3779,49,502378,1,53.01,2
3780,45,84995,19,30.12,21
3781,34,136440,2,80.22,11
3782,26,1257259,16,66.74,2
3783,29,189508,14,67.12,2
3784,42,85472,1,26.88,0
3785,40,69131,13,27.33,12
3786,31,407889,13,9.34,8
3787,47,697076,3,97.2,11
3788,29,83446,11,36.91,1
3789,43,73979,3,78.43,10
3790,22,182508,4,21.36,1
3791,44,7078060,12,9.06,10
3792,53,50525,14,20.79,26
3793,18,1189678,5,31.72,0
3794,27,19365783,11,77.49,3
3795,45,50480,6,80.2,9
3796,53,168018,11,10.73,10
3797,26,119716,3,93.15,0
3798,29,237589,2,54.42,7
3799,36,2626839,15,9.37,14
3800,27,67438,5,33.67,4
3801,46,421987,10,29.58,3
3802,42,83512,17,79.44,11
3803,23,56984,18,70.05,1
3804,47,68640,9,20.53,17
3805,43,68467,1,38.26,18
3806,38,99327,14,70.15,8
3807,29,50566,11,17.6,3
3808,26,58019,12,14.4,3
3809,33,181740,10,68.7,1
3810,32,89090,18,97.97,1
3811,30,556155,9,93.97,1
3812,38,80833,17,27.75,16
3813,43,91618,20,43.03,6
3814,18,310146,1,92.92,1
3815,25,60021,7,42.46,2
3816,36,79102,5,14.77,1
3817,40,103937,9,10.22,18
3818,27,51926,2,70.89,3
3819,41,92464,13,15.39,8
3820,35,156384,14,46.56,10
3821,31,52603,15,60.43,5
3822,35,117526,8,59.75,9
3823,24,82008,8,43.9,2
3824,22,943893,13,61.17,1
3825,44,50639,10,60.58,18
3826,28,61143,9,13.23,3
3827,35,148477,6,64.45,5
3828,42,170358,18,72.47,20
3829,45,111267,2,62.96,14
3830,18,84273,9,15.97,1
3831,29,126737,11,32.25,0
3832,40,104277,1,61.88,4
3833,18,115320,2,77.74,1
3834,38,83281,1,37.8,16
3835,34,96591,11,79.92,4
3836,31,93192,18,41.22,8
3837,24,92022,15,3.32,0
3838,38,61766,12,87.93,11
3839,40,63619,3,58.0,6
3840,54,201006,8,39.37,11
3841,41,71075,9,63.06,16
3842,39,207966,11,74.04,7
3843,40,550399,10,27.27,11
3844,37,107155,2,62.06,6
3845,30,66738,9,98.54,1
3846,26,56236,1,13.92,3
3847,56,58538,3,62.49,17
3848,40,71385,16,98.48,11
3849,26,232011,12,14.9,4
3850,32,107491,9,38.76,4
3851,32,87619,2,51.28,4
3852,35,632926,9,75.68,11
3853,45,2240225,20,39.29,20
3854,33,843718,6,95.16,5
3855,25,1078768,18,75.06,1
3856,33,82674,13,15.98,6
3857,21,121504,3,71.27,1
3858,44,100123,9,89.14,1
3859,31,78259,12,55.87,2
3860,33,138194,19,36.34,11
3861,23,166781,14,93.05,1
3862,31,92226,14,54.13,9
3863,43,71785,11,10.82,11
3864,40,215941,4,79.43,14
3865,32,199224,5,85.04,5
3866,51,2275491,12,73.75,13
3867,20,149798,14,31.84,1
3868,31,147096,15,9.3,3
3869,29,62210,2,82.01,3
3870,44,73369,6,83.08,2
3871,40,1420677,10,70.23,7
3872,46,151809,11,49.2,6
3873,25,97958,13,56.99,1
3874,32,244774,20,78.71,7
3875,24,55194,9,72.14,2
3876,46,69828,9,76.87,1
3877,22,52519,19,71.8,1
3878,31,139709,20,45.18,5
3879,38,54964,11,13.84,0
3880,50,58009,18,18.07,6
3881,41,73585,5,9.07,11
3882,37,766286,11,44.21,15
3883,50,88025,18,68.86,13
3884,28,199285,10,48.36,6
3885,48,70417,11,1.36,21
3886,46,107385,1,65.61,1
3887,34,277512,1,45.72,4
3888,18,1060409,5,85.49,0
3889,32,225355,7,15.3,3
3890,51,465137,6,5.46,5
3891,35,103808,2,32.09,12
3892,44,123312,18,50.13,10
3893,22,73522,8,13.16,0
3894,43,75214,15,55.68,2
3895,33,92598,6,46.41,5
3896,32,137636,11,19.87,3
3897,42,164517,13,85.68,11
3898,32,488159,6,64.0,0
3899,45,83696,4,16.43,8
3900,18,136231,1,82.72,0
3901,58,242888,19,55.85,30
3902,30,336731,8,32.01,3
3903,33,53337,19,77.47,6
3904,42,9585023,1,41.84,2
3905,32,678189,16,45.97,6
3906,25,55214,4,63.59,2
3907,39,143953,16,17.43,16
3908,27,118446,4,2.61,3
3909,40,116356,18,69.67,2
3910,30,110103,2,17.13,1
3911,37,826181,3,12.11,1
3912,20,129715,10,8.43,1
3913,31,127998,15,19.61,6
3914,50,100324,19,59.66,2
3915,55,114526,1,54.82,17
3916,41,53287,13,84.54,11
3917,41,226580,5,15.24,5
3918,33,71288,17,19.12,3
3919,52,63352,16,27.22,4
3920,22,110913,17,51.79,1
3921,27,71581,2,15.27,4
3922,33,74234,17,72.3,3
3923,36,98457,8,30.67,7
3924,18,108488,6,20.85,0
3925,35,664660,6,42.32,1
3926,19,51340,3,3.73,0
3927,29,127078,12,0.16,5
3928,35,130807,5,48.03,4
3929,21,1542188,19,56.53,0
3930,25,112875,12,12.52,1
3931,40,92256,13,20.1,4
3932,27,95691,14,62.63,1
3933,43,66930,20,28.59,9
3934,37,91299,12,59.06,10
3935,34,249034,1,75.42,5
3936,42,99505,19,68.48,17
3937,28,129445,13,29.88,6
3938,56,105697,7,10.9,24
3939,45,70034,7,12.59,17
3940,24,50403,6,67.66,1
3941,39,166081,8,90.39,11
3942,50,381722,4,1.32,7
3943,21,114094,2,73.61,1
3944,18,144429,10,7.45,1
3945,46,65647,11,33.3,3
3946,43,304599,5,16.26,15
3947,29,63195,8,23.8,5
3948,43,148150,16,59.13,6
3949,34,56189,4,94.49,4
3950,36,158715,1,11.96,2
3951,20,235226,20,98.2,0
3952,31,1479509,4,78.89,2
3953,19,128383,13,11.71,0
3954,36,93737,14,81.63,2
3955,33,55688,20,1.64,9
3956,22,143615,15,83.26,1
3957,26,51710,16,14.09,0
3958,37,246559,13,43.71,3
3959,42,97584,7,30.88,16
3960,38,102051,13,2.42,3
3961,38,66351,7,87.45,16
3962,37,135384,7,78.38,12
3963,42,115004,6,36.13,12
3964,28,96294,4,13.73,4
3965,29,98463,18,8.51,4
3966,42,171945,1,96.44,7
3967,32,77247,14,79.98,10
3968,28,59992,20,13.88,3
3969,44,60693,8,15.33,13
3970,22,107024,10,84.35,1
3971,35,105806,4,80.85,9
3972,47,395585,20,59.24,17
3973,31,113778,16,93.0,5
3974,50,73498,1,9.35,14
3975,47,54182,16,56.1,18
3976,40,94033,3,36.13,14
3977,33,61018,18,2.25,9
3978,18,67215,18,14.26,1
3979,36,66491,16,22.0,0
3980,38,190944,9,97.26,4
3981,40,75891,4,33.14,4
3982,26,394632,6,96.85,4
3983,31,159200,3,69.38,1
3984,36,51323,10,13.43,3
3985,22,55333,4,43.65,0
3986,50,55215,13,56.59,26
3987,59,318912,2,2.82,35
3988,18,1596411,13,83.02,0
3989,32,57112,16,98.23,3
3990,31,664596,7,69.57,2
3991,53,100724,5,31.8,12
3992,22,53051,17,47.72,1
3993,42,58699,2,91.57,9
3994,32,212670,6,84.45,4
3995,39,1300075,10,43.18,12
3996,35,96109,19,63.98,1
3997,24,122964,7,69.49,0
3998,44,290389,3,41.49,22
3999,44,85406,8,42.96,21
4000,45,85461,6,66.0,17
4001,38,83117,10,82.05,14
4002,50,222189,9,81.24,15
4003,43,68398,8,83.23,14
4004,18,81972,2,91.05,0
4005,30,150074,11,20.51,2
4006,48,1145972,17,37.31,1
4007,36,86172,8,49.4,0
4008,59,104531,1,36.74,10
4009,53,56071,8,34.93,4
4010,57,437792,16,53.5,5
4011,38,52745,20,72.26,2
4012,41,211911,19,16.67,7
4013,35,153040,12,68.17,4
4014,34,132016,8,33.37,4
4015,18,188293,8,65.86,0
4016,38,284933,17,70.89,9
4017,31,135929,20,75.24,4
4018,23,118267,7,81.01,1
4019,53,107758,18,3.79,7
4020,18,53879,18,65.38,1
4021,46,65709,17,51.0,7
4022,18,117773,13,38.56,0
4023,46,101906,7,75.99,16
4024,49,73380,10,78.52,1
4025,43,74695,18,49.83,4
4026,36,206447,18,45.07,9
4027,31,78198,8,7.74,6
4028,37,66700,9,35.9,11
4029,34,71306,18,93.27,5
4030,37,135519,18,82.71,12
4031,25,182970,3,44.72,3
4032,22,1359477,10,92.66,1
4033,53,343096,1,31.24,20
4034,43,65535,19,43.56,4
4035,29,117496,18,89.03,6
4036,18,69459,18,5.9,0
4037,52,98927,17,98.73,8
4038,27,55764,8,83.55,0
4039,29,61713,2,72.35,2
4040,37,679816,20,47.06,0
4041,39,129324,2,44.95,3
4042,42,154358,15,5.92,5
4043,55,400852,6,89.53,10
4044,42,83176,10,49.82,4
4045,40,200879,18,23.67,6
4046,23,58934,12,52.07,0
4047,18,56972,18,56.43,1
4048,37,67806,1,34.16,1
4049,33,2997977,15,33.4,6
4050,42,82842,5,6.4,10
4051,44,56304,11,35.8,6
4052,42,1135073,20,97.16,9
4053,32,484648,15,74.37,6
4054,30,125639,1,32.06,2
4055,29,255317,10,31.85,2
4056,28,606743,18,45.32,1
4057,19,76881,4,42.57,1
4058,41,73859,14,74.69,0
4059,38,142635,3,76.67,9
4060,22,152208,8,20.32,0
4061,22,296445,2,99.78,0
4062,61,123244,12,48.32,4
4063,40,311409,15,34.01,7
4064,42,72005,18,15.66,1
4065,34,1243783,18,48.28,2
4066,34,55646,7,28.2,11
4067,45,116378,13,81.39,18
4068,29,168875,2,42.32,2
4069,40,383791,12,53.44,10
4070,45,668191,11,62.14,2
4071,31,99394,2,16.71,7
4072,24,51779,4,72.9,1
4073,44,60139,18,1.57,16
4074,43,432608,15,32.5,7
4075,45,58471,5,28.84,10
4076,23,65512,5,18.96,1
4077,42,214773,4,38.08,18
4078,39,168857,2,19.63,13
4079,30,126625,14,39.8,3
4080,42,67452,12,14.66,12
4081,44,188124,17,3.93,9
4082,34,55671,2,69.02,11
4083,32,51021,13,81.38,9
4084,39,62198,20,41.69,14
4085,43,62676,3,38.52,14
4086,60,211872,19,21.92,10
4087,34,99679,4,84.43,1
4088,24,75821,16,99.2,0
4089,34,133505,17,63.87,10
4090,44,1171780,13,48.44,1
4091,40,314110,20,77.87,18
4092,42,120199,8,87.74,0
4093,37,160764,15,69.0,12
4094,42,145744,2,12.84,10
4095,38,165412,20,64.68,0
4096,22,87808,8,81.93,1
4097,26,114068,8,85.8,4
4098,37,89775,7,24.43,13
4099,46,94395,1,19.39,1
4100,43,54951,1,76.4,4
4101,34,57608,1,60.13,10
4102,40,353618,7,9.47,17
4103,50,146950,9,63.1,8
4104,40,125226,13,74.79,9
4105,38,211658,7,8.56,16
4106,36,53911,18,70.97,9
4107,42,57240,18,39.0,1
4108,38,310457,6,14.21,16
4109,29,301966,8,68.62,3
4110,22,731272,10,15.87,1
4111,23,68478,9,47.21,1
4112,20,846947,11,88.45,0
4113,30,385724,15,11.3,5
4114,51,68760,16,27.17,4
4115,35,84946,17,87.99,6
4116,27,89356,2,35.79,2
4117,38,56312,6,67.57,13
4118,44,143148,17,61.23,21
4119,43,83259,8,13.21,16
4120,42,248301,8,36.32,4
4121,26,111033,14,41.74,1
4122,51,80674,17,74.88,7
